full_address,lon,lat,School.Code,District.Name,School.Name.x,State.Board.District,Grade.Span,Title.I.School,grade,SPG.Score,EVAAS.Growth.Status,Number.of.Participation.Targets,Graduatio0.Project,Summer.Program,X4.Year.Cohort.Graduation.Rate.Percent,X5.Year.Cohort.Graduation.Rate.Percent,SPG.Grade_14,SPG.Score_14,SPG.Grade_15,SPG.Score_15,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,digital_media_pct,Byod,avg_age_media_collection,X_1_to_1_access,books_per_student,wap_num,wap_per_classroom,Category_Cd,sat_avg_score_num,lea_sat_avg_score_num,st_sat_avg_score_num,nat_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,st_sat_participation_pct,nat_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,st_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,st_ap_pct_3_or_above,street_ad,scity_ad,state_ad,szip_ad,type_cd,sna_pgm_type_cd,school_type_txt,calendar_only_txt,student_num,Grad_project_status,stem,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,X_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,highqual_class_pct,LEA.Number,School.No,LEA,School.Name.y,total_pop,pct_male,pct_female,pct_am_in,pct_asian,pct_hispanic,pct_black,pct_white,pct_multi,pct_pac_is,CEP,Final.ADM,Free,Reduced,EDS_pct,three_yr_atten_ratio,three_yr_atten_rank,Appro_Amount,Per_Pupil_Appro,Rank_Appro,No.Degree_pct,Vocational_pct,Bachelor_pct,Masters_pct,Advanced_pct,Doctorate_pct,State_PPE,State_PPE_Rank,Federal_PPE,Federal_PPE_Rank,Local_PPE,Local_PPE_Rank,Total_PPE,Total_PPE_Rank,num_teaching_positions,num_teachers_rec_suppl,average_suppl,num_principals,principals_rec_suppl,princ_avg_suppl,num_asst_prin,asst_prin_rec_suppl,avg_asst_prin_supp,t_num_of_buses,t_num_of_Pupils,t_Miles,t_Cost,t_Cost_Per_Bus,t_Cost_Per_Pupil,t_Cost_Per_Mile
"701 Briar Creek Rd, Charlotte, NC, 28205",-80.800515,35.2077839,600336,Charlotte-Mecklenburg Schools,Chantilly Montessori,Southwest Region,PK-06,0,A,87,Exceeded,7,0,0,0,0,B,77,B,79,1,0,2.26,0,0,0.78,0.971,0.3,5.46,0,0,0.91,0.952,0.21,13.15,0.06,0,1.2,0.09,1,2006,0,32.18,43,2.15,E,0,1001,997,1006,0,0.54,0.49,0.52,0,0.21,0.15,0,0.53,0.51,701 Briar Creek Rd,Charlotte,NC,28205,P,M,Magnet School,Traditional Calendar,265,0,0,1,0,0.7,0.3,20,5,0.333,0.052,0,0,0.929,600,336,Charlotte-Mecklenburg Schools,Chantilly Montessori,268,0.5,0.5,0.003731343,0.007462687,0.089552239,0.190298507,0.686567164,0.02238806,0,0,265,49,10,0.1849,100,7,401986016,2764,9,0.2,0,87.2,12.4,0.1,0,5227.1,112,942.34,88,2352.27,27,8521.71,95,10385,10326,6764,171,171,27581,245,225,14745,"1,005",92839,18398877,59062621,58768.78,636.18,3.21
"701 E Main Street, Haw River, NC, 27258",-79.358827,36.092396,10357,Alamance-Burlington Schools,Haw River Elementary,Piedmont Triad Region,PK-05,1,D,41,Met,15,0,0,0,0,F,39,D,42,0.95,0.2,13.94,0,0,3.18,0.944,0.22,5.89,0,0,1.24,0.952,0.21,13.15,0.06,0,1.2,0,0,2005,0,20.31,21,0.45,E,0,961,997,1006,0,0.51,0.49,0.52,0,0.15,0.15,0,0.37,0.51,701 E Main Street,Haw River,NC,27258,P,Y,Regular School,Year-Round Calendar,502,0,0,1,0.304,0.174,0.522,46,2,0.152,0.111,0,0,0.966,10,357,Alamance-Burlington Schools,Haw River Elementary,502,0.507968127,0.492031873,0.015936255,0.005976096,0.482071713,0.252988048,0.197211155,0.045816733,0,1,502,372,10,0.741,94.82,1714,36417749,1611,55,0.3,0,76.6,22.7,0.4,0,5529.5,100,1155.92,55,1832.54,67,8517.96,96,1744,1740,4201,36,36,11081,51,51,6313,154,10108,1749255,4517163,29332.23,446.89,2.58
"701 Enola Road, Morganton, NC, 28655",-81.669386,35.701655,120370,Burke County Schools,Robert L. Patton High School,Northwest Region,12-Sep,0,B,74,Met,28,1,1,95,95,C,67,B,73,0.959,0.42,7.18,0,0,1.85,0.952,0.49,14.49,0,0,1.26,0.951,1.27,14.02,0.07,0,1.2,0.04,0,2003,0,12.06,70,1.25,H,1046,1001,997,1006,0.31,0.22,0.49,0.52,0.24,0.14,0.15,0.37,0.41,0.51,701 Enola Road,Morganton,NC,28655,P,R,Regular School,Traditional Calendar,947,1,0,0.982,0.105,0.211,0.684,57,14,0.351,0.101,0,0.018,1,120,370,Burke County Schools,Robert L. Patton High School,962,0.567567568,0.432432432,0.006237006,0.028066528,0.182952183,0.025987526,0.723492723,0.033264033,0,0,947,391,83,0.4129,95.62,1045,14246967,1153,91,0.1,0,65.4,34,0.3,0.3,6119.8,60,982.92,79,1409.5,99,8512.22,99,904,904,2195,27,27,5258,25,25,3252,101,5556,1124631,2968828,29394.34,534.35,2.64
"701 Ferndale Boulevard, High Point, NC, 27262",-80.019831,35.957043,410367,Guilford County Schools,Ferndale Middle,Piedmont Triad Region,8-Jun,1,D,43,Met,29,0,0,0,0,F,38,F,36,0.939,1.89,43.65,0,0,0.7,0.946,1.17,19.21,0,0,1.63,0.951,0.83,14.64,0.06,0,1.2,0.13,0,2002,1,29,80,1.33,M,0,982,997,1006,0,0.64,0.49,0.52,0,0.25,0.15,0,0.49,0.51,701 Ferndale Boulevard,High Point,NC,27262,P,M,Magnet School,Traditional Calendar,740,0,0,0.727,0.353,0.235,0.412,51,2,0.118,0.248,0,0.253,0.975,410,367,Guilford County Schools,Ferndale Middle,744,0.537634409,0.462365591,0.009408602,0.11827957,0.200268817,0.396505376,0.237903226,0.034946237,0.002688172,1,740,492,10,0.6649,93.94,2054,183360398,2567,11,0.4,0,88.8,10.7,0.1,0,5453.57,104,1087.81,67,2785.51,15,9326.89,56,5473,5473,4746,126,126,19209,127,127,10791,606,40960,9662419,27757967,45805.23,677.69,2.87
"701 Godwin Ave, Lumberton, NC, 28358",-78.9957137,34.6225225,780398,Robeson County Schools,Rowland Norment Elementary,SandHills Region,PK-03,1,C,64,Exceeded,6,0,0,0,0,C,59,D,51,0.946,0,6.69,0,0,1.41,0.937,0.16,15.53,0,0,1,0.952,0.21,13.15,0.06,0,1.2,0.1,0,1997,0,20.25,36,1.06,E,0,861,997,1006,0,0.28,0.49,0.52,0,0.09,0.15,0,0.11,0.51,701 Godwin Ave,Lumberton,NC,28358,P,R,Regular School,Traditional Calendar,553,0,0,0.899,0.2,0.333,0.467,30,0,0.2,0.065,0,0.101,0.938,780,398,Public Schools of Robeson County,Rowland Norment Elementary,547,0.531992687,0.468007313,0.13345521,0.010968921,0.223034735,0.449725777,0.137111517,0.045703839,0,1,553,351,10,0.6347,96.52,403,12375000,532,114,3,0,72.4,24.3,0.2,0.1,6490.65,39,1703.87,13,748.37,115,8942.89,77,1635,1635,2349,42,42,4114,33,33,2436,267,13555,2551688,7498139,28082.92,553.16,2.94
"701 Granite Falls Blvd, Rolesville, NC, 27571",-78.4614767,35.9273361,920554,Wake County Schools,Sanford Creek Elementary,North Central Region,PK-05,0,C,69,Met,18,0,0,0,0,C,62,C,68,0.959,0.14,1.37,0,0,1.74,0.956,0.12,3.19,0,0,1.86,0.952,0.21,13.15,0.06,0,1.2,0.01,0,2002,0,25.71,12,0.25,E,0,1067,997,1006,0,0.62,0.49,0.52,0,0.23,0.15,0,0.62,0.51,701 Granite Falls Blvd,Rolesville,NC,27571,P,Y,Regular School,Year-Round Calendar,729,0,0,1,0.149,0.404,0.447,47,9,0.532,0.087,0,0,1,920,554,Wake County Schools,Sanford Creek Elementary,714,0.529411765,0.470588235,0.00140056,0.022408964,0.110644258,0.193277311,0.644257703,0.025210084,0.00280112,0,729,165,29,0.2263,96.08,647,384849031,2457,16,0,0,65,34.4,0.4,0.2,5349.09,108,659.07,109,2528.16,19,8536.32,94,9919,9919,6975,171,171,27701,313,313,10852,814,73224,16198382,51545961,63324.28,703.95,3.18
"701 Lenoir Road, Morganton, NC, 28655",-81.6892468,35.7823438,120390,Burke County Schools,Walter R Johnson Middle,Northwest Region,8-Jun,0,C,65,Exceeded,20,0,1,0,0,C,69,C,64,0.969,0.45,18.53,0,0,1.27,0.954,0.3,13.24,0,0,1.26,0.951,0.83,14.64,0.06,0,1.2,0.04,0,2003,0,19.19,22,0.51,M,0,1001,997,1006,0,0.22,0.49,0.52,0,0.14,0.15,0,0.41,0.51,701 Lenoir Road,Morganton,NC,28655,P,R,Regular School,Traditional Calendar,448,0,0,1,0.259,0.259,0.481,27,3,0.296,0.069,0,0,1,120,390,Burke County Schools,Walter R Johnson Middle,443,0.485327314,0.514672686,0,0.0248307,0.374717833,0.090293454,0.44469526,0.056433409,0.009029345,0,448,287,29,0.6406,96.57,386,14246967,1153,91,0.1,0,65.4,34,0.3,0.3,6119.8,60,982.92,79,1409.5,99,8512.22,99,904,904,2195,27,27,5258,25,25,3252,101,5556,1124631,2968828,29394.34,534.35,2.64
"701 N Crescent Dr, Creedmoor, NC, 27522",-78.675151,36.123924,390704,Granville County Schools,S Granville HS Of Health Life Sciences,North Central Region,12-Sep,0,B,70,Exceeded,20,0,1,91.1,91.8,C,66,C,67,0.961,0.92,1.61,0,0,0.8,0.95,1.53,8.96,0.08,0,0.9,0.951,1.27,14.02,0.07,0,1.2,0,0,1994,1,23.12,48,2.53,H,916,932,997,1006,0.47,0.48,0.49,0.52,0.16,0.11,0.15,0.06,0.18,0.51,701 N Crescent Dr,Creedmoor,NC,27522,P,R,Regular School,Traditional Calendar,436,0,0,0.722,0.389,0.278,0.333,18,0,0.333,0.294,0,0.278,1,390,704,Granville County Schools,S Granville HS Of Health Life Sciences,436,0.275229358,0.724770642,0.002293578,0.004587156,0.121559633,0.208715596,0.607798165,0.055045872,0,0,436,127,26,0.2913,95.32,1307,12385287,1574,57,6.4,0,67.1,25.7,0.4,0.4,6143.62,58,889.67,95,2051.93,47,9085.22,70,486,486,3268,21,21,7682,19,19,3594,106,4410,1343854,3127547,29505.16,709.19,2.33
"701 N Crescent Dr, Creedmoor, NC, 27522",-78.675151,36.123924,390705,Granville County Schools,S Granville HS of Integ Tech & Lead,North Central Region,12-Sep,0,C,63,Met,24,0,1,85.5,92.7,C,61,C,56,0.951,1.87,3.98,0,0,0.82,0.95,1.53,8.96,0.08,0,0.9,0.951,1.27,14.02,0.07,0,1.2,0,0,1994,1,23.61,45,1.13,H,941,932,997,1006,0.46,0.48,0.49,0.52,0.14,0.11,0.15,0.11,0.18,0.51,701 N Crescent Dr,Creedmoor,NC,27522,P,R,Regular School,Traditional Calendar,427,0,0,0.932,0.167,0.167,0.667,30,1,0.167,0.207,0,0.034,1,390,705,Granville County Schools,S Granville HS of Integ Tech & Lead,430,0.790697674,0.209302326,0,0,0.127906977,0.26744186,0.58372093,0.020930233,0,0,427,132,22,0.3091,94.77,1737,12385287,1574,57,6.4,0,67.1,25.7,0.4,0.4,6143.62,58,889.67,95,2051.93,47,9085.22,70,486,486,3268,21,21,7682,19,19,3594,106,4410,1343854,3127547,29505.16,709.19,2.33
"701 N Crescent Dr, Creedmoor, NC, 27522",-78.675151,36.123924,390704,Granville County Schools,S Granville HS Of Health Life Sciences,North Central Region,12-Sep,0,B,70,Exceeded,20,0,1,91.1,91.8,C,66,C,67,0.961,0.92,1.61,0,0,0.8,0.95,1.53,8.96,0.08,0,0.9,0.951,1.27,14.02,0.07,0,1.2,0,0,1994,1,23.12,48,2.53,H,916,932,997,1006,0.47,0.48,0.49,0.52,0.16,0.11,0.15,0.06,0.18,0.51,701 N Crescent Dr,Creedmoor,NC,27522,P,R,Regular School,Traditional Calendar,436,0,0,0.722,0.389,0.278,0.333,18,0,0.333,0.294,0,0.278,1,390,704,Granville County Schools,S Granville HS Of Health Life Sciences,436,0.275229358,0.724770642,0.002293578,0.004587156,0.121559633,0.208715596,0.607798165,0.055045872,0,0,436,127,26,0.2913,95.32,1307,12385287,1574,57,6.4,0,67.1,25.7,0.4,0.4,6143.62,58,889.67,95,2051.93,47,9085.22,70,486,486,3268,21,21,7682,19,19,3594,106,4410,1343854,3127547,29505.16,709.19,2.33
"701 N Crescent Dr, Creedmoor, NC, 27522",-78.675151,36.123924,390705,Granville County Schools,S Granville HS of Integ Tech & Lead,North Central Region,12-Sep,0,C,63,Met,24,0,1,85.5,92.7,C,61,C,56,0.951,1.87,3.98,0,0,0.82,0.95,1.53,8.96,0.08,0,0.9,0.951,1.27,14.02,0.07,0,1.2,0,0,1994,1,23.61,45,1.13,H,941,932,997,1006,0.46,0.48,0.49,0.52,0.14,0.11,0.15,0.11,0.18,0.51,701 N Crescent Dr,Creedmoor,NC,27522,P,R,Regular School,Traditional Calendar,427,0,0,0.932,0.167,0.167,0.667,30,1,0.167,0.207,0,0.034,1,390,705,Granville County Schools,S Granville HS of Integ Tech & Lead,430,0.790697674,0.209302326,0,0,0.127906977,0.26744186,0.58372093,0.020930233,0,0,427,132,22,0.3091,94.77,1737,12385287,1574,57,6.4,0,67.1,25.7,0.4,0.4,6143.62,58,889.67,95,2051.93,47,9085.22,70,486,486,3268,21,21,7682,19,19,3594,106,4410,1343854,3127547,29505.16,709.19,2.33
"701 N Hwy 64/264, Manteo, NC, 27954",-75.6752756,35.9111788,280312,Dare County Schools,Manteo Elementary School,Northeast Region,PK-05,1,D,54,NotMet,15,0,1,0,0,C,58,C,55,0.941,0,0.29,0,0,1.64,0.938,0,0.17,0,0,0.98,0.952,0.21,13.15,0.06,0,1.2,0.01,1,1998,0,14.04,44,0.79,E,0,1025,997,1006,0,0.68,0.49,0.52,0,0.26,0.15,0,0.45,0.51,701 N Hwy 64/264,Manteo,NC,27954,P,R,Regular School,Traditional Calendar,695,0,0,0.981,0.17,0.208,0.623,52,19,0.462,0.139,0,0.019,0.995,280,312,Dare County Schools,Manteo Elementary School,694,0.484149856,0.515850144,0.001440922,0.001440922,0.265129683,0.067723343,0.602305476,0.061959654,0,0,695,384,55,0.5525,94.49,1868,20664318,4180,2,0,0,63.7,36.1,0.3,0,5848.88,74,628.84,111,4441.8,3,10919.52,19,419,419,4211,10,0,0,10,0,0,40,1948,365998,1121722,28043.05,575.71,3.06
"701 W Sixth Street, Tabor City, NC, 28463",-78.8862684,34.1487695,240376,Columbus County Schools,Tabor City Middle,SandHills Region,8-Jun,1,D,51,Met,11,0,1,0,0,D,41,D,43,0.966,0,5.65,0,0,0.98,0.945,0,17.24,0,0,1,0.951,0.83,14.64,0.06,0,1.2,0.01,1,1997,1,28.91,43,1.72,M,0,872,997,1006,0,0.43,0.49,0.52,0,0.06,0.15,0,0.13,0.51,701 W Sixth Street,Tabor City,NC,28463,P,R,Regular School,Traditional Calendar,177,0,0,0.931,0.067,0.333,0.6,15,0,0.2,0.226,0,0.069,0.889,240,376,Columbus County Schools,Tabor City Middle,176,0.551136364,0.448863636,0,0.011363636,0.034090909,0.443181818,0.511363636,0,0,1,177,133,10,0.7514,95.99,736,5184334,881,110,0.7,0,74.6,24.6,0,0,6637.46,35,1705.1,12,1156.11,110,9498.67,51,421,421,2123,18,18,2905,7,7,2489,114,4060,1397464,2649950,23245.18,652.7,1.9
"701 West 9th Street, Southport, NC, 28461",-78.0320849,33.9251082,100336,Brunswick County Schools,Southport Elementary,Southeast Region,0K-05,1,C,63,Met,13,0,0,0,0,C,58,C,58,0.949,0.17,12.63,0,0,1.9,0.945,0.19,8.19,0,0,2.12,0.952,0.21,13.15,0.06,0,1.2,0.1,1,1999,0,28.39,48,1.17,E,0,963,997,1006,0,0.38,0.49,0.52,0,0.09,0.15,0,0.4,0.51,701 West 9th Street,Southport,NC,28461,P,R,Regular School,Traditional Calendar,586,0,0,0.971,0.088,0.294,0.618,34,6,0.206,0.146,0.029,0,1,100,336,Brunswick County Schools,Southport Elementary,588,0.505102041,0.494897959,0.003401361,0.011904762,0.057823129,0.076530612,0.794217687,0.056122449,0,0,586,274,38,0.4676,95.91,792,31276705,2529,12,0,0,74.7,25.2,0,0.1,5565.48,98,1091,66,2667.56,18,9324.04,57,792,792,2763,19,19,7579,32,32,4325,149,6613,2600358,5570044,37382.85,842.29,2.14
"703 US Hwy 70 West, Hildebran, NC, 28637",-81.4286729,35.7123839,120338,Burke County Schools,Hildebran Elementary,Northwest Region,PK-05,1,C,57,NotMet,9,0,1,0,0,B,76,B,73,0.959,0,0.63,0,0,1.63,0.954,0.14,2.5,0,0,1.26,0.952,0.21,13.15,0.06,0,1.2,0.01,0,2002,0,21.76,30,0.94,E,0,1001,997,1006,0,0.22,0.49,0.52,0,0.14,0.15,0,0.41,0.51,703 US Hwy 70 West,Hildebran,NC,28637,P,R,Regular School,Traditional Calendar,317,0,0,1,0.167,0.333,0.5,24,4,0.208,0.087,0,0,1,120,338,Burke County Schools,Hildebran Elementary,310,0.519354839,0.480645161,0.003225806,0.080645161,0.058064516,0.009677419,0.793548387,0.05483871,0,0,317,227,28,0.7161,96.17,601,14246967,1153,91,0.1,0,65.4,34,0.3,0.3,6119.8,60,982.92,79,1409.5,99,8512.22,99,904,904,2195,27,27,5258,25,25,3252,101,5556,1124631,2968828,29394.34,534.35,2.64
"7030 Nations Ford Rd, Charlotte, NC, 28217",-80.900184,35.1552689,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,Southwest Region,0K-08,0,B,83,Exceeded,25,0,0,0,0,B,79,B,78,0.968,0.07,0.58,0,0,1.06,0.97,0.62,31.28,0.02,0,0.91,0.957,0.24,8.76,0.06,0,1.2,0.01,0,2000,0,11.25,128,1.6,I,0,1001,997,1006,0,0.54,0.49,0.52,0,0.21,0.15,0,0.53,0.51,7030 Nations Ford Rd,Charlotte,NC,28217,P,M,Magnet School,Traditional Calendar,1379,0,0,0.926,0.232,0.207,0.561,81,17,0.111,0.037,0,0.062,0.855,600,532,Charlotte-Mecklenburg Schools,Waddell Language Academy,1395,0.488888889,0.511111111,0.005017921,0.051612903,0.188530466,0.24516129,0.462365591,0.046594982,0.000716846,0,1379,350,53,0.2538,96.84,292,401986016,2764,9,0.2,0,87.2,12.4,0.1,0,5227.1,112,942.34,88,2352.27,27,8521.71,95,10385,10326,6764,171,171,27581,245,225,14745,"1,005",92839,18398877,59062621,58768.78,636.18,3.21
"7035 Spartan Drive, Hudson, NC, 28638",-81.452129,35.82044,140386,Caldwell County Schools,South Caldwell High,Northwest Region,12-Sep,0,B,73,NotMet,27,0,0,91.7,92.1,B,71,C,65,0.918,0.83,5.37,0.06,0,1.5,0.948,0.52,8.83,0.05,0,1.25,0.951,1.27,14.02,0.07,0,1.2,0.1,0,1991,0,10.53,64,0.64,H,1000,982,997,1006,0.33,0.38,0.49,0.52,0.16,0.11,0.15,0.32,0.31,0.51,7035 Spartan Drive,Hudson,NC,28638,P,R,Regular School,Traditional Calendar,1563,0,0,0.972,0.13,0.194,0.676,108,25,0.333,0.075,0,0.028,0.923,140,386,Caldwell County Schools,South Caldwell High,1624,0.53817734,0.46182266,0.003078818,0.006773399,0.059729064,0.007389163,0.908251232,0.014778325,0,0,1563,578,110,0.3698,91.99,2283,14822012,1239,84,0.1,0,70.4,28.7,0.6,0.1,6184.32,56,971.52,80,1797.03,71,8952.87,76,850,814,1751,26,26,6595,17,17,4305,120,5482,1166107,3033872,25282.27,553.46,2.6
"7037 NC Highway 62, Trinity, NC, 27370",-79.9925544,35.8937115,760308,Randolph County Schools,Braxton Craven Middle,Piedmont Triad Region,6-Jun,0,C,55,NotMet,12,0,0,0,0,C,61,C,59,0.959,0.55,5.21,0,0,1.23,0.954,0.69,5.77,0.05,0,1.67,0.951,0.83,14.64,0.06,0,1.2,0.08,1,2000,0,23.46,35,1.59,M,0,963,997,1006,0,0.34,0.49,0.52,0,0.11,0.15,0,0.32,0.51,7037 NC Highway 62,Trinity,NC,27370,P,R,Regular School,Traditional Calendar,365,0,0,1,0,0.174,0.826,23,5,0.304,0.44,0,0,1,760,308,Randolph County Schools,Braxton Craven Middle,365,0.495890411,0.504109589,0.005479452,0.030136986,0.093150685,0.021917808,0.816438356,0.032876712,0,0,365,156,35,0.4274,96.13,618,19646961,1125,95,0.1,0,76.8,23,0.1,0.1,5756.15,78,1039.15,73,1371.15,103,8166.45,107,1286,1260,2670,31,31,15231,31,30,10749,166,7812,2124736,5560076,33494.43,711.74,2.62
"7048 Albert Street, Dublin, NC, 28332",-78.7201518,34.6548787,90324,Bladen County Schools,Dublin Primary,SandHills Region,PK-04,1,C,56,NotMet,8,0,0,0,0,C,65,C,66,0.95,0,2.14,0,0,1.57,0.95,0,14.91,0,0,0.98,0.952,0.21,13.15,0.06,0,1.2,0.17,0,2002,0,31.67,26,1.13,E,0,854,997,1006,0,0.47,0.49,0.52,0,0,0.15,0,0.18,0.51,7048 Albert Street,Dublin,NC,28332,P,R,Regular School,Traditional Calendar,281,0,0,1,0.1,0.25,0.65,20,1,0.3,0.1,0,0,1,90,324,Bladen County Schools,Dublin Primary,287,0.505226481,0.494773519,0.010452962,0,0.348432056,0.174216028,0.449477352,0.017421603,0,1,281,184,10,0.6548,94.84,1693,6400245,1382,78,3.9,0,71.3,24.4,0.3,0,6433.53,43,1671.17,14,1313.65,104,9418.35,52,345,345,1806,13,13,3175,10,10,2137,76,3006,1198781,2083725,27417.43,693.19,1.74
"705 NW Ayersville Rd, Madison, NC, 27025",-79.974234,36.397906,790362,Rockingham County Schools,New Vision Sch.of Math/Sci/Tec,Piedmont Triad Region,0K-05,0,C,69,NotMet,10,0,0,0,0,B,76,B,74,0.96,1.53,2.45,0.31,0,0.99,0.943,0.3,9.04,0.07,0,0.9,0.952,0.21,13.15,0.06,0,1.2,0.06,0,1997,0,51.32,39,1.77,E,0,941,997,1006,0,0.46,0.49,0.52,0,0.06,0.15,0,0.2,0.51,705 NW Ayersville Rd,Madison,NC,27025,P,Y,Regular School,Year-Round Calendar,326,0,0,1,0.167,0.389,0.444,18,3,0.444,0.056,0,0,1,790,362,Rockingham County Schools,New Vision Sch.of Math/Sci/Tec,328,0.442073171,0.557926829,0,0.009146341,0.045731707,0.06097561,0.844512195,0.036585366,0.00304878,0,326,101,10,0.3098,96.22,575,15834840,1258,83,2.9,0,68.8,27.8,0.2,0.2,6136.93,59,1036.06,74,1622.43,87,8795.42,84,930,930,2301,25,25,10338,23,23,3166,135,5567,1601882,4108151,30430.75,737.92,2.56
"7050 Nations Ford Rd, Charlotte, NC, 28217",-80.8972914,35.1547052,600471,Charlotte-Mecklenburg Schools,Nations Ford Elementary,Southwest Region,PK-05,1,D,51,Exceeded,14,0,0,0,0,D,40,D,43,0.993,0,2.9,0,0,0.98,0.971,0.3,5.46,0,0,0.91,0.952,0.21,13.15,0.06,0,1.2,0,0,2004,0,86.46,54,1.32,E,0,1001,997,1006,0,0.54,0.49,0.52,0,0.21,0.15,0,0.53,0.51,7050 Nations Ford Rd,Charlotte,NC,28217,P,R,Regular School,Traditional Calendar,758,0,0,0.939,0.44,0.28,0.28,50,6,0.1,0.168,0,0.061,1,600,471,Charlotte-Mecklenburg Schools,Nations Ford Elementary,751,0.511318242,0.488681758,0.00665779,0.011984021,0.648468708,0.310252996,0.021304927,0.001331558,0,1,758,486,10,0.6412,99.3,60,401986016,2764,9,0.2,0,87.2,12.4,0.1,0,5227.1,112,942.34,88,2352.27,27,8521.71,95,10385,10326,6764,171,171,27581,245,225,14745,"1,005",92839,18398877,59062621,58768.78,636.18,3.21
"7059 Calamar Drive, Fayetteville, NC, 28314",-79.044971,35.068423,260367,Cumberland County Schools,Bill Hefner Elementary,SandHills Region,0K-05,1,C,58,Met,20,0,1,0,0,C,60,C,58,0.949,0.13,9.46,0,0,1.8,0.95,0.58,10.74,0,0,1.36,0.952,0.21,13.15,0.06,0,1.2,0.01,0,1998,0,22.63,33,0.66,E,0,952,997,1006,0,0.4,0.49,0.52,0,0.12,0.15,0,0.31,0.51,7059 Calamar Drive,Fayetteville,NC,28314,P,R,Regular School,Traditional Calendar,782,0,0,1,0.386,0.227,0.386,44,1,0.227,0.271,0,0,1,260,367,Cumberland County Schools,Bill Hefner Elementary,754,0.49734748,0.50265252,0.00928382,0.00928382,0.135278515,0.513262599,0.233421751,0.094164456,0.00530504,0,782,517,61,0.6611,95,1577,78236913,1567,59,4.8,0,71.5,23.2,0.2,0.2,5413.29,106,1180.42,50,1671.5,82,8265.21,105,3080,3080,3523,85,85,10233,120,120,5213,440,26044,4755984,14744660,33510.59,566.14,3.1
"706 E Lenoir St, Raleigh, NC, 27601",-78.6263139,35.770262,920472,Wake County Schools,Ligon Middle,North Central Region,8-Jun,0,C,65,NotMet,32,0,0,0,0,B,73,C,66,0.967,0.56,14.81,0.19,0,1.92,0.955,0.58,12.52,0.15,0,1.86,0.951,0.83,14.64,0.06,0,1.2,0.01,0,1999,0,10.83,59,0.89,M,0,1067,997,1006,0,0.62,0.49,0.52,0,0.23,0.15,0,0.62,0.51,706 E Lenoir St,Raleigh,NC,27601,P,M,Magnet School,Traditional Calendar,1067,0,0,0.944,0.278,0.25,0.472,72,5,0.347,0.097,0,0.056,0.981,920,472,Wake County Schools,Ligon Middle,1075,0.463255814,0.536744186,0.001860465,0.079069767,0.097674419,0.346976744,0.434418605,0.04,0,0,1067,315,33,0.2952,96.74,328,384849031,2457,16,0,0,65,34.4,0.4,0.2,5349.09,108,659.07,109,2528.16,19,8536.32,94,9919,9919,6975,171,171,27701,313,313,10852,814,73224,16198382,51545961,63324.28,703.95,3.18
"709 Lovelady Road NE, Valdese, NC, 28690",-81.543868,35.766899,120346,Burke County Schools,Jimmy C Draughn High School,Northwest Region,12-Sep,0,B,73,Met,23,1,1,95,93.1,B,79,B,73,0.943,0.58,5.8,0,0,1.29,0.952,0.49,14.49,0,0,1.26,0.951,1.27,14.02,0.07,0,1.2,0.01,0,2001,0,13.52,72,1.36,H,989,1001,997,1006,0.15,0.22,0.49,0.52,0.1,0.14,0.15,0.34,0.41,0.51,709 Lovelady Road NE,Valdese,NC,28690,P,R,Regular School,Traditional Calendar,690,1,0,0.928,0.167,0.19,0.643,42,6,0.262,0.038,0,0.072,1,120,346,Burke County Schools,Jimmy C Draughn High School,713,0.52454418,0.47545582,0.002805049,0.067321178,0.06171108,0.032258065,0.796633941,0.037868163,0.001402525,0,690,256,74,0.371,94.73,1752,14246967,1153,91,0.1,0,65.4,34,0.3,0.3,6119.8,60,982.92,79,1409.5,99,8512.22,99,904,904,2195,27,27,5258,25,25,3252,101,5556,1124631,2968828,29394.34,534.35,2.64
